Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-30 00:00:00-05:00,165.83868921063896,165.83868921063896,162.73247986352183,164.62860107421875,51597500,0.0,0.0
2020-01-31 00:00:00-05:00,164.08549649844846,164.26652048063715,161.57956978010938,162.1988983154297,36142700,0.0,0.0
2020-02-03 00:00:00-05:00,162.38947794663974,166.26747121673395,162.36089444421407,166.15313720703125,30107000,0.0,0.0
2020-02-04 00:00:00-05:00,168.78290862542698,172.11778602310363,167.9920645264514,171.622314453125,36433300,0.0,0.0
2020-02-05 00:00:00-05:00,175.34789594412902,175.50987399899313,169.99303898845986,171.41273498535156,39186300,0.0,0.0
2020-02-06 00:00:00-05:00,172.43225551016033,175.1478049234998,171.56518371416328,174.96676635742188,27751400,0.0,0.0
2020-02-07 00:00:00-05:00,174.22356399939733,176.87240883984475,173.871009860663,175.21449279785156,33529100,0.0,0.0
2020-02-10 00:00:00-05:00,174.91910137097884,179.93094091327686,174.60466830003907,179.79754638671875,35844300,0.0,0.0
2020-02-11 00:00:00-05:00,181.65552722032552,181.7031712330215,174.84285503323278,175.73851013183594,53159900,0.0,0.0
2020-02-12 00:00:00-05:00,176.82473920569333,177.0820052612557,173.27071659952438,175.99578857421875,47062900,0.0,0.0
2020-02-13 00:00:00-05:00,174.4426709188351,177.4440547028916,174.24257188173937,175.04295349121094,35295800,0.0,0.0
2020-02-14 00:00:00-05:00,174.60468866720265,176.66278835038204,174.03298946445904,176.60562133789062,23149500,0.0,0.0
2020-02-18 00:00:00-05:00,176.85331392462334,178.84470866214195,176.74850291007436,178.39688110351562,27792200,0.0,0.0
2020-02-19 00:00:00-05:00,179.67717593860445,179.7918222433081,178.15805408678213,178.93194580078125,29997500,0.51,0.0
2020-02-20 00:00:00-05:00,178.61662491171668,178.90325520560768,173.0273997846428,176.19940185546875,36862400,0.0,0.0
2020-02-21 00:00:00-05:00,175.00515009256466,175.32044201019235,169.34903730957274,170.62930297851562,48572600,0.0,0.0
2020-02-24 00:00:00-05:00,160.29157169423613,166.76934860752485,155.95393632057926,163.27249145507812,68311100,0.0,0.0
2020-02-25 00:00:00-05:00,166.43495932905606,167.046430478613,160.1769253989613,160.57821655273438,68073300,0.0,0.0
2020-02-26 00:00:00-05:00,162.1450923778788,165.5368375659027,160.7119556803069,162.58457946777344,56206100,0.0,0.0
2020-02-27 00:00:00-05:00,156.0399711167215,159.5845886377362,150.93799206981453,151.1290740966797,93174900,0.0,0.0
2020-02-28 00:00:00-05:00,145.61627726402705,156.41257893669868,145.2245496509673,154.78834533691406,97012700,0.0,0.0
2020-03-02 00:00:00-05:00,157.94127142356453,165.21205473784656,155.07499702232786,165.0878448486328,71030800,0.0,0.0
2020-03-03 00:00:00-05:00,166.0528139286919,167.19932064021432,155.02720484930217,157.17691040039062,71677000,0.0,0.0
2020-03-04 00:00:00-05:00,160.9795353071351,163.09101602333493,158.23745612386801,162.9477081298828,49814400,0.0,0.0
2020-03-05 00:00:00-05:00,158.64831060070557,163.25345112606212,158.30435704696973,158.85850524902344,47817300,0.0,0.0
2020-03-06 00:00:00-05:00,155.3616009067744,155.83931322558516,149.04624346895147,154.3679656982422,72821100,0.0,0.0
2020-03-09 00:00:00-04:00,144.26911765659355,150.71823384322937,143.31369303635122,143.9060516357422,70419300,0.0,0.0
2020-03-10 00:00:00-04:00,151.10998119384263,153.8520455473004,145.77870936639837,153.7469482421875,65354400,0.0,0.0
2020-03-11 00:00:00-04:00,150.12590829373858,150.67049286628202,144.4124573102769,146.78192138671875,56371600,0.0,0.0
2020-03-12 00:00:00-04:00,138.8231981738028,146.62901545574113,132.40274365490265,132.86134338378906,93226400,0.0,0.0
2020-03-13 00:00:00-04:00,140.92512904354783,154.6928010815191,134.4569003945856,151.75009155273438,92727400,0.0,0.0
2020-03-16 00:00:00-04:00,133.7594368828441,142.69266224896845,128.98231413702825,129.3835906982422,87905900,0.0,0.0
2020-03-17 00:00:00-04:00,133.75945853319914,140.92514381176338,128.98233501415632,140.03660583496094,81059800,0.0,0.0
2020-03-18 00:00:00-04:00,131.84861846004904,139.49201663164607,129.00145672314414,134.14163208007812,81593200,0.0,0.0
2020-03-19 00:00:00-04:00,136.4059864786484,143.45701074664507,132.80403133103658,136.34866333007812,85922700,0.0,0.0
2020-03-20 00:00:00-04:00,139.4919700001222,140.54294272883146,129.8039666394229,131.22755432128906,84866200,0.0,0.0
2020-03-23 00:00:00-04:00,130.90272636229017,134.30405037049496,126.61287900381573,129.91864013671875,78975200,0.0,0.0
2020-03-24 00:00:00-04:00,137.34231071293746,142.93155144992267,134.97286136491363,141.7277069091797,82516700,0.0,0.0
2020-03-25 00:00:00-04:00,142.27227176275815,147.45067102057814,138.00152290229354,140.3709716796875,75638200,0.0,0.0
2020-03-26 00:00:00-04:00,141.78502100656195,149.6768384344688,141.75635943157735,149.15135192871094,64568100,0.0,0.0
2020-03-27 00:00:00-04:00,144.98572350156294,147.98575699943868,142.54938717609144,143.027099609375,57042300,0.0,0.0
2020-03-30 00:00:00-04:00,145.6449694585216,153.44123989354836,143.32327944444214,153.0877227783203,63420300,0.0,0.0
2020-03-31 00:00:00-04:00,152.29469397697127,157.43488361684436,149.581291281011,150.68003845214844,77927200,0.0,0.0
2020-04-01 00:00:00-04:00,146.1799782739562,150.71824557331107,144.09715943746545,145.32965087890625,57969900,0.0,0.0
2020-04-02 00:00:00-04:00,145.09079525591488,148.54942799833736,143.6576582085742,148.3392333984375,49630700,0.0,0.0
2020-04-03 00:00:00-04:00,148.1864162348444,150.36478396423269,145.40612611912087,146.9730224609375,41243300,0.0,0.0
2020-04-06 00:00:00-04:00,153.173696262992,159.07821396372586,150.5558273134224,157.90304565429688,67111700,0.0,0.0
2020-04-07 00:00:00-04:00,162.03044296139336,162.42217051857202,155.98260392147316,156.20236206054688,62769000,0.0,0.0
2020-04-08 00:00:00-04:00,158.2851794210743,159.24060394676096,156.2119099497688,157.76925659179688,48318200,0.0,0.0
2020-04-09 00:00:00-04:00,158.9444738181257,159.90944763911187,156.0495377765413,157.7788543701172,51385100,0.0,0.0
2020-04-13 00:00:00-04:00,157.02405788686883,158.1896772065364,155.06543430358326,158.13233947753906,41905300,0.0,0.0
2020-04-14 00:00:00-04:00,161.46675231031864,166.00501901726545,160.5113277404351,165.95724487304688,52874300,0.0,0.0
2020-04-15 00:00:00-04:00,163.56874827830927,165.83311531987113,161.69612354315677,164.21844482421875,40940800,0.0,0.0
2020-04-16 00:00:00-04:00,166.53049216488813,169.37765307405334,165.1928891265577,169.14834594726562,50479600,0.0,0.0
2020-04-17 00:00:00-04:00,171.49874670325588,171.9764590896159,168.03055011312193,170.6388702392578,52765600,0.0,0.0
2020-04-20 00:00:00-04:00,168.75667667318723,170.78217245900976,167.18978068104397,167.25665283203125,36669600,0.0,0.0
2020-04-21 00:00:00-04:00,165.7661914820646,165.92861193754004,158.70560327528187,160.33938598632812,56203700,0.0,0.0
2020-04-22 00:00:00-04:00,163.75020421456233,166.243862738789,163.20561983130088,165.78526306152344,34620200,0.0,0.0
2020-04-23 00:00:00-04:00,166.3489794210326,167.2566298847578,163.2916235849264,163.7788848876953,32790800,0.0,0.0
2020-04-24 00:00:00-04:00,164.3903810323593,166.77894292014466,163.10056636013007,166.76939392089844,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,168.71845955491636,169.0146389061614,165.57511842181933,166.29168701171875,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,167.76301507262517,167.83945079600906,161.8393850072959,162.24066162109375,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,165.4986663046983,169.7598522667358,164.21840071636407,169.52099609375,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,171.9764281901626,172.3585921991362,168.37447336216547,171.22164916992188,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,167.96365086487415,170.6770532828169,166.25343263355887,166.78848266601562,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,166.7120452436695,171.02100498120467,166.05279993099475,170.86813354492188,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,172.56883204629187,175.46376818060912,171.88092498678816,172.7025909423828,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,173.96374153549596,175.98923735554277,173.53380331049306,174.40322875976562,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,175.96056961906066,176.32363567923608,174.44144780720723,175.41598510742188,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,176.73447581534745,176.75358839340512,175.18669230106266,176.44784545898438,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,174.98599990485573,179.15165151180778,174.69938420372958,178.41598510742188,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,178.4733220222355,178.70261460083324,174.1739112300551,174.37454223632812,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,174.4128177476249,175.84595509217624,168.67070479013455,171.7376251220703,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,169.6261085301604,172.63570532552734,167.8490178614164,172.4828338623047,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,171.07831330408015,178.72170951257604,169.11014111297186,174.9955596923828,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,177.47014054078053,177.90007874615046,175.75993671813157,176.66758728027344,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,176.78221447746273,178.2822381133721,175.31086699219514,175.4446258544922,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,177.063810419329,178.0602277033785,176.23028056417823,177.87818908691406,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,177.62905260105265,178.84582532566492,175.60749153447756,175.7416229248047,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,175.51173375561126,176.7285067714201,174.88896923637637,175.8183135986328,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,178.52968344629363,178.68298066486196,173.50932380161322,173.95962524414062,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,172.64701111716175,174.36199241787568,169.19791195003077,174.1895294189453,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,173.1643818219209,176.4314423283632,172.81947045060082,173.7967071533203,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,175.07102039878322,176.54648077029398,172.84826886532687,175.56922912597656,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,174.8889255750019,175.32965134965127,173.85420607129896,175.16677856445312,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,176.52726694636573,177.24583112660875,173.74882463044972,177.15960693359375,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,177.07341466554118,178.146466023348,175.88538307709194,177.5907745361328,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,176.5752302061474,178.0506760255295,174.6590584505066,175.25306701660156,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,174.96558860876283,179.86140663793083,174.3811558046037,179.35362243652344,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,178.14643104121788,180.64703493303534,176.7093027038337,180.46499633789062,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,180.1201537166205,182.70698278764067,179.41116486991916,181.84471130371094,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,183.1189232288996,190.19917591724314,183.00394300463498,188.58958435058594,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,185.0350998520521,187.55485535553444,178.27101700535871,178.46263122558594,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,182.5536302771915,183.68417892735448,177.41829069397733,179.87100219726562,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,176.8434521319893,182.82191188812118,176.29733629086138,181.0207061767578,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,184.80515912919145,187.38241212735116,183.43510352839542,185.4566650390625,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,186.85545304847912,188.09139178921902,185.57162171808363,186.09857177734375,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,185.86863420474447,188.25427296854198,185.86863420474447,188.09140014648438,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,190.26619920614482,190.93685614382525,186.22307715712506,186.9703826904297,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,187.58357584297067,192.3452625118136,187.04705023846324,192.16323852539062,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,193.6195309241335,195.4015708678264,192.98719086880405,193.44708251953125,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,193.1500799897967,194.73091552273308,188.3213199494767,189.54766845703125,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,189.50934003249893,192.2015583065436,187.27699876624453,191.94287109375,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,191.35845294251277,191.51175016326752,186.71174606480238,188.10096740722656,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,187.57401661320998,190.20875228029834,185.43748960200932,190.12252807617188,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,189.58598372582725,195.83269132910735,189.45185232622862,194.97999572753906,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,194.6255211499115,197.70098256301688,193.31294846872325,196.12013244628906,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,197.0590698637365,199.3010016273132,196.40757857155802,197.61476135253906,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,200.0770216548245,202.28062150330317,199.3680330335427,201.86863708496094,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,201.62911724228758,205.67223975704346,199.27223478705542,199.52133178710938,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,201.26511200734868,204.32139374784745,199.9429487873452,203.909423828125,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,207.2626454654392,207.31055266601678,202.6063491822645,205.33689880371094,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,204.66626515382762,205.1069910138822,202.23273387739715,204.71417236328125,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,205.49019605487902,206.7548760681711,197.84467703569644,198.3907928466797,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,197.49020560640852,200.09619982171807,193.56204847648868,199.61715698242188,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,200.77642365546433,202.47223932553388,196.43629689144993,199.32012939453125,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,196.79079598776354,197.0782246202295,193.8303146975877,195.37283325195312,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,195.89974096762975,196.4458420939791,192.94883590927762,194.3763885498047,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,196.40754068277164,203.40156822605204,194.50094514688112,202.7309112548828,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,204.70458556764095,204.97284838282866,199.31055862517906,200.00038146972656,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,200.43149741397403,203.40156851523614,199.65545044485876,202.87461853027344,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,198.5057661792105,202.0794215246209,193.6770063646899,194.0506591796875,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,192.01952034770355,194.35725162565268,189.23148765379403,192.86264038085938,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,193.0255222872974,195.42073647697526,192.4410894402469,195.30577087402344,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,195.07579695463957,196.1201066823261,193.2841816769365,193.5524444580078,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,194.01234671295202,196.07222504023824,193.54287947526808,195.5069580078125,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,192.57521049122226,195.89019318387906,191.20515506565272,195.35365295410156,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,195.83269669820726,196.50336833381417,190.6686157432386,196.41712951660156,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,202.65425777868654,208.51773661298748,201.619523639829,207.46383666992188,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,205.19318712810264,205.76804432439195,201.4949762006801,204.35006713867188,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,205.89262568501786,205.98844010950444,202.70221294266162,204.01478576660156,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,203.4398971396391,207.30098102055055,202.68301593193615,207.28182983398438,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,205.84467772734538,206.65904163953272,202.08896966220306,203.57400512695312,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,202.7979828765569,202.9991872906506,197.70097494382514,199.52133178710938,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,198.4770314224895,198.9464840457062,194.62552292567963,194.85546875,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,196.68537831820524,201.4662305288872,196.16801854790074,200.4219207763672,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,200.66145750408137,202.49140457345376,199.4255188495774,199.9524688720703,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,200.00994208877663,200.80515488112698,198.81233510377172,200.14407348632812,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,200.81478675838616,202.3381396507636,200.1632808213715,201.46627807617188,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,201.70576542532348,203.45906387306434,200.44110000254938,202.6255340576172,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,203.1153521518743,203.70119775008826,200.96404715991875,201.39622497558594,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,201.242545019471,206.48634420878187,200.63750197596372,206.08297729492188,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,205.39149643815162,207.6868557841031,204.42149605209858,204.5847625732422,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,206.28467404070597,206.98577783077045,204.01812544971222,205.22824096679688,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,204.66161371398127,208.03261849728148,204.66161371398127,207.89816284179688,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,209.25230434048552,213.29558685143772,208.75289140749118,212.39280700683594,39600800,0.0,0.0
2020-08-27 00:00:00-04:00,214.06394900162863,221.9968623118127,210.71214156320673,217.6078338623047,57602200,0.0,0.0
2020-08-28 00:00:00-04:00,219.14443155423294,221.5070259544178,217.60779777645126,219.8455352783203,26292900,0.0,0.0
2020-08-31 00:00:00-04:00,218.01118743324744,219.6438674038165,215.4277044973474,216.59939575195312,28774200,0.0,0.0
2020-09-01 00:00:00-04:00,216.5801610879219,218.44334254996568,215.54292559396254,218.27047729492188,25725500,0.0,0.0
2020-09-02 00:00:00-04:00,218.94276449796857,223.63912796259172,218.34732016667317,222.47703552246094,34080800,0.0,0.0
2020-09-03 00:00:00-04:00,220.19129093318827,220.22970055127237,206.44794563306343,208.69528198242188,58400300,0.0,0.0
2020-09-04 00:00:00-04:00,206.58239950539593,209.71330358948268,197.0648156953769,205.76605224609375,59664100,0.0,0.0
2020-09-08 00:00:00-04:00,198.3229176376269,201.7131338950962,194.193188092468,194.63497924804688,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,199.3793936773701,206.3326924284308,198.5150233767593,202.9232635498047,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,204.94972624563192,206.23667571967312,196.0276004945869,197.23770141601562,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,198.99520056074192,200.36858241370766,193.2712154622294,195.9507293701172,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,196.15245478035206,200.91603915871082,195.9507639688681,197.276123046875,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,200.16691959839233,201.4730664903299,198.7359157965903,200.51266479492188,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,202.27978839228365,202.30859926907064,196.53659069787514,196.93035888671875,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,192.12832735557808,196.2388446962725,192.04189473571662,194.8750762939453,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,194.7694666209118,195.58579926868694,188.47883258955716,192.45489501953125,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,189.38160480843675,194.68302605051372,188.603681812148,194.51974487304688,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,196.93996392585635,199.8595932065508,194.07797105514516,199.20651245117188,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,199.66753833799908,199.85963043125506,192.1091804836775,192.64700317382812,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,191.93630449222357,197.42980392911676,191.31203453305892,195.14404296875,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,195.4897786762094,200.762374892185,194.51976353210432,199.5906982421875,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,202.52949555123575,204.15257661161684,199.82115598560364,201.14651489257812,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,201.060091777366,201.75158213940978,198.62066337388762,199.05284118652344,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,199.50421650472714,203.58592322780046,198.3613362775362,202.0012664794922,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,205.03614853818758,205.5163493514869,202.95207876701642,204.04693603515625,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,199.76350127892908,202.63510688545642,197.4009072677186,198.02517700195312,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,199.01442845645465,202.07811202421507,198.78392678785568,202.04930114746094,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,200.55105864789076,201.8571906871355,196.70945244898837,197.75628662109375,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,198.86074075676342,201.78996838805088,198.53420774988274,201.52105712890625,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,202.1741741427288,202.8272549757996,200.0709065469738,202.2414093017578,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,202.86564081583657,207.31230524101485,202.86564081583657,207.2642822265625,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,210.1262854993607,214.99552924534586,208.22469420040088,212.6329345703125,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,213.9006700791696,216.2920756133354,211.7013419561403,214.03512573242188,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,214.16954707456625,215.34123814572501,210.45279774080467,212.11428833007812,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,208.50321179823604,211.63411601753762,207.4563628234982,210.9618377685547,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,211.43242521555936,213.48768423648824,210.6353047125582,210.9618377685547,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,211.69169958004028,213.49725911260282,205.25701237862148,205.73721313476562,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,207.25466286499275,208.762485717726,204.6519681481178,206.1501922607422,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,204.68076830600663,208.33029703169603,204.68076830600663,206.29425048828125,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,205.45872995999608,207.50439028353233,203.3170382585862,206.38072204589844,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,206.51518442025505,207.71568659200213,204.719237860783,207.66766357421875,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,205.38188756074356,207.773278160453,199.85957837314115,201.76116943359375,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,203.21140885144553,206.1694480885849,202.0013078858482,204.80567932128906,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,199.4466149775165,200.57028318372602,194.0971852443019,194.65420532226562,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,195.98916339503887,199.148878240837,195.3168705450445,196.61341857910156,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,195.4417117954124,196.20042255781377,191.71534916115473,194.45249938964844,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,196.20046391002245,197.15126690290424,192.19559043535799,194.31808471679688,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,195.81630810024714,199.87880331397056,195.07679466503168,198.25572204589844,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,205.54517228102782,209.6749024484813,204.00852372653503,207.82131958007812,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,213.24757229869556,215.24520945533908,212.39281543088538,214.4480743408203,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.45887580060662,215.4757252251983,209.3963807274589,214.86106872558594,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.55254399338546,219.0868149545024,209.25231165082684,209.7421112060547,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,206.00613410422966,207.9269372194206,201.41541583128847,202.65432739257812,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.97970129421734,209.40596463350337,203.79722264006887,207.9749755859375,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.60883520068344,210.43359235451078,205.9677308359219,206.90892028808594,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.79249957079764,208.8105229652226,205.67961889214274,207.93655395507812,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.3614730325875,209.1178354017602,206.0253412882446,208.62802124023438,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.54280102913202,209.0602227298947,205.60278560591848,205.96774291992188,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.7270059165811,207.19064241031913,203.10787311428473,203.2523193359375,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.54120679291546,205.13001245633458,202.14496671501772,204.54263305664062,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,204.3307815723391,205.38035653386234,202.21236921439393,202.58790588378906,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,203.12714432147266,204.41744834353784,200.440614920729,202.31829833984375,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.81751421847864,206.30470526656538,201.11458981513766,205.92916870117188,33979700,0.0,0.0
