Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,67.01856949811031,68.0260238647461,66.92314114168889,68.0260238647461,27278000,0.0,0.0
2020-01-03 00:00:00-05:00,66.99818593237907,68.27800878406994,66.96438444234923,67.67015075683594,23408000,0.0,0.0
2020-01-06 00:00:00-05:00,67.17860597671533,69.499191867548,67.14729959032974,69.47384643554688,46768000,0.0,0.0
2020-01-07 00:00:00-05:00,69.60554481533951,69.75663905800377,69.16319808583698,69.33963775634766,34330000,0.0,0.0
2020-01-08 00:00:00-05:00,69.32522809814863,70.17165323614945,69.21638380759072,69.83318328857422,35314000,0.0,0.0
2020-01-09 00:00:00-05:00,70.67264858012106,71.00813806104328,70.09014352664377,70.56629180908203,33200000,0.0,0.0
2020-01-10 00:00:00-05:00,71.04740959554844,71.31927765300694,70.55685186767951,71.02205657958984,26258000,0.0,0.0
2020-01-13 00:00:00-05:00,71.33467681431922,71.64432031834885,70.84362615810883,71.57225799560547,30730000,0.0,0.0
2020-01-14 00:00:00-05:00,71.57076533929069,71.7014816325608,70.96290727350438,71.10307312011719,26076000,0.0,0.0
2020-01-15 00:00:00-05:00,71.2238574561662,71.60954490077435,71.15626204571724,71.53101348876953,21550000,0.0,0.0
2020-01-16 00:00:00-05:00,71.84164444347402,72.10258409230669,71.57076987035354,72.07574462890625,26080000,0.0,0.0
2020-01-17 00:00:00-05:00,72.69105070603683,73.58617980749594,72.39333666717486,73.53498840332031,52424000,0.0,0.0
2020-01-21 00:00:00-05:00,73.50913987084401,74.04990309397813,73.07226106696393,73.6706771850586,48930000,0.0,0.0
2020-01-22 00:00:00-05:00,74.04244265452762,74.58170422346583,73.6910497265724,73.75118255615234,28458000,0.0,0.0
2020-01-23 00:00:00-05:00,73.93409160833068,74.22981863138573,73.57474315642993,73.79193878173828,26650000,0.0,0.0
2020-01-24 00:00:00-05:00,74.196020446127,74.264609339692,72.72285326500032,72.87146759033203,29786000,0.0,0.0
2020-01-27 00:00:00-05:00,71.15029466332358,71.40079126440537,70.55187853238326,71.15973663330078,34132000,0.0,0.0
2020-01-28 00:00:00-05:00,71.65724377248847,72.30635072302904,71.09163568309349,72.09263610839844,29724000,0.0,0.0
2020-01-29 00:00:00-05:00,72.48826018621243,72.77057128358875,71.8386602655739,72.40078735351562,21566000,0.0,0.0
2020-01-30 00:00:00-05:00,71.4763258946086,72.3287119542439,71.32225116475159,72.27901458740234,27110000,0.0,0.0
2020-01-31 00:00:00-05:00,72.95545516302556,73.04541551332758,70.92761599710025,71.2119140625,43822000,0.0,0.0
2020-02-03 00:00:00-05:00,72.64680873440162,73.8719668380353,72.39631214725966,73.68806457519531,71636000,0.0,0.0
2020-02-04 00:00:00-05:00,72.29094114165238,72.92960498779594,70.67761588319917,71.83964538574219,95880000,0.0,0.0
